ID,Date,City,Street,SKU,Units,Cost_Per_Unit
POS-01299,2023-10-10,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,6,4663.610784033846
POS-01300,2023-12-17,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,6,2557.0352399990898
POS-01301,2023-03-03,Butwal-Chowk,Traffic Chowk E,Drone-HD,7,4013.238168050496
POS-01302,2023-08-27,Biratnagar-Main,Hospital Rd,VR-Headset,8,181.63925657490933
POS-01303,2023-06-25,Butwal-Chowk,Traffic Chowk E,Solar-Battery,4,3229.973743087177
POS-01304,2023-03-23,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,8,1513.1945816220286
POS-01305,2023-01-23,Lalitpur-Patan,Pulchowk Rd,VR-Headset,5,4190.680910854074
POS-01306,2023-03-28,Butwal-Chowk,Traffic Chowk E,4K-TV,9,4495.6404975604
POS-01307,2023-05-29,Butwal-Chowk,Traffic Chowk E,Solar-Battery,9,2200.794739436928
POS-01308,2023-08-08,Pokhara-Lakeside,Baidam Street 6,Drone-HD,5,2415.558882089246
POS-01309,2023-12-01,Butwal-Chowk,Traffic Chowk E,Smart-Hub,5,3206.0483121201155
POS-01310,2023-11-13,Lalitpur-Patan,Pulchowk Rd,Drone-HD,9,3456.9497065522783
POS-01311,2023-02-22,Pokhara-Lakeside,Baidam Street 6,VR-Headset,5,553.0722722502427
POS-01312,2023-03-07,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,4,4730.395969982148
POS-01313,2023-01-28,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,5,4156.9376592616745
POS-01314,2023-11-14,Butwal-Chowk,Traffic Chowk E,Drone-HD,2,378.251092582088
POS-01315,2023-06-09,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,6,3077.3009223068143
POS-01316,2023-02-25,Biratnagar-Main,Hospital Rd,Solar-Battery,8,2793.4413031669783
POS-01317,2023-11-30,Butwal-Chowk,Traffic Chowk E,Gaming-Console,6,999.861729365648
POS-01318,2023-03-26,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,8,2040.7045269093896
POS-01319,2023-03-08,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,1,4325.8794711137525
POS-01320,2023-10-13,Butwal-Chowk,Traffic Chowk E,Drone-HD,1,2123.2620812836635
POS-01321,2023-10-31,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,8,3374.1810577324973
POS-01322,2023-04-12,Butwal-Chowk,Traffic Chowk E,4K-TV,9,2669.478896301345
POS-01323,2023-05-12,Lalitpur-Patan,Pulchowk Rd,4K-TV,6,4594.582009606269
POS-01324,2023-11-13,Butwal-Chowk,Traffic Chowk E,Solar-Battery,1,4992.606479501601
POS-01325,2023-02-27,Biratnagar-Main,Hospital Rd,Gaming-Console,4,-48.70272402588009
POS-01326,2023-04-08,Lalitpur-Patan,Pulchowk Rd,Drone-HD,6,3986.8443444676614
POS-01327,2023-09-27,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,9,298.42466231189655
POS-01328,2023-11-07,Butwal-Chowk,Traffic Chowk E,Drone-HD,6,4748.491912083671
POS-01329,2023-11-04,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,5,3270.777523810478
POS-01330,2023-11-25,Lalitpur-Patan,Pulchowk Rd,Drone-HD,6,224.44349776341681
POS-01331,2023-11-03,Biratnagar-Main,Hospital Rd,Drone-HD,2,3282.6744005818637
POS-01332,2023-02-04,Lalitpur-Patan,Pulchowk Rd,4K-TV,4,1443.1699355671815
POS-01333,2023-08-14,Butwal-Chowk,Traffic Chowk E,Gaming-Console,2,88.26807165923492
POS-01334,2023-08-07,Kathmandu-DurbarMarg,King's Way 101,4K-TV,8,631.7464631073226
POS-01335,2023-02-06,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,1,2169.319377382666
POS-01336,2023-01-31,Biratnagar-Main,Hospital Rd,Drone-HD,5,527.0133706927995
POS-01337,2023-04-27,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,2,3545.1261555518136
POS-01338,2023-08-22,Butwal-Chowk,Traffic Chowk E,VR-Headset,4,3866.9261151375276
POS-01339,2023-08-25,Butwal-Chowk,Traffic Chowk E,Smart-Hub,1,535.3622029969571
POS-01340,2023-06-27,Pokhara-Lakeside,Baidam Street 6,VR-Headset,4,2225.5462501247125
POS-01341,2023-05-28,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,6,2800.835379148823
POS-01342,2023-01-27,Butwal-Chowk,Traffic Chowk E,Gaming-Console,5,3784.3486424039825
POS-01343,2023-07-20,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,9,2625.3985479184234
POS-01344,2023-01-24,Biratnagar-Main,Hospital Rd,Drone-HD,6,4870.350957750267
POS-01345,2023-10-19,Biratnagar-Main,Hospital Rd,Drone-HD,1,2164.375981544888
POS-01346,2023-03-26,Biratnagar-Main,Hospital Rd,Solar-Battery,1,2406.2396695774673
POS-01347,2023-07-14,Lalitpur-Patan,Pulchowk Rd,VR-Headset,5,4160.691876329466
POS-01348,2023-09-07,Pokhara-Lakeside,Baidam Street 6,VR-Headset,2,290.3216130636385
POS-01349,2023-03-21,Biratnagar-Main,Hospital Rd,Solar-Battery,5,4591.661123414046
POS-01350,2023-10-18,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,4,1604.580991482446
POS-01351,2023-02-13,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,1,3751.986237040238
POS-01352,2023-03-13,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,9,1487.8565085892126
POS-01353,2023-04-09,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,2,3547.4688787627592
POS-01354,2023-12-24,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,3,4412.969807020059
POS-01355,2023-01-25,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,8,3888.594068061648
POS-01356,2023-11-19,Biratnagar-Main,Hospital Rd,VR-Headset,4,3022.0672657466284
POS-01357,2023-09-07,Butwal-Chowk,Traffic Chowk E,Gaming-Console,1,1741.2730757821669
POS-01358,2023-06-26,Butwal-Chowk,Traffic Chowk E,Solar-Battery,3,3860.178658392205
POS-01359,2023-08-26,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,6,2701.820923269542
POS-01360,2023-10-04,Lalitpur-Patan,Pulchowk Rd,VR-Headset,7,1002.6306255861605
POS-01361,2023-07-16,Biratnagar-Main,Hospital Rd,Smart-Hub,2,1904.9477010560747
POS-01362,2023-03-20,Kathmandu-DurbarMarg,King's Way 101,4K-TV,6,2947.313908648594
POS-01363,2023-07-30,Biratnagar-Main,Hospital Rd,VR-Headset,7,3327.956754384758
POS-01364,2023-05-29,Biratnagar-Main,Hospital Rd,Gaming-Console,7,1509.9322403998267
POS-01365,2023-02-13,Butwal-Chowk,Traffic Chowk E,Solar-Battery,4,3075.729680866491
POS-01366,2023-06-11,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,4,-29.01687717993528
POS-01367,2023-05-07,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,3,3840.487658641186
POS-01368,2023-04-20,Butwal-Chowk,Traffic Chowk E,Drone-HD,7,835.4243878520606
POS-01369,2023-07-01,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,1,4940.295564994364
POS-01370,2023-09-01,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,5,96.00058163812409
POS-01371,2023-08-05,Butwal-Chowk,Traffic Chowk E,Smart-Hub,7,558.8824614763495
POS-01372,2023-03-01,Biratnagar-Main,Hospital Rd,Solar-Battery,1,3756.8396913278593
POS-01373,2023-07-09,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,1,1281.4081363850996
POS-01374,2023-06-24,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,8,2888.3621656232644
POS-01375,2023-09-03,Butwal-Chowk,Traffic Chowk E,VR-Headset,1,-63.880123761107775
POS-01376,2023-01-09,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,4,4974.585821780618
POS-01377,2023-05-08,Butwal-Chowk,Traffic Chowk E,Smart-Hub,3,2405.579960907049
POS-01378,2023-03-30,Biratnagar-Main,Hospital Rd,4K-TV,4,1515.715928633397
POS-01379,2023-02-14,Butwal-Chowk,Traffic Chowk E,VR-Headset,1,1973.5493004650675
POS-01380,2023-07-06,Butwal-Chowk,Traffic Chowk E,4K-TV,9,3754.8026515226084
POS-01381,2023-09-20,Pokhara-Lakeside,Baidam Street 6,4K-TV,7,-48.12345538511439
POS-01382,2023-05-05,Butwal-Chowk,Traffic Chowk E,Solar-Battery,1,1969.9335209801352
POS-01383,2023-02-13,Biratnagar-Main,Hospital Rd,4K-TV,2,2679.9381816047994
POS-01384,2023-03-14,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,8,540.8932851417574
POS-01385,2023-04-28,Lalitpur-Patan,Pulchowk Rd,Drone-HD,4,2619.6560686066323
POS-01386,2023-01-13,Biratnagar-Main,Hospital Rd,Drone-HD,8,1270.7964282314422
POS-01387,2023-02-17,Lalitpur-Patan,Pulchowk Rd,4K-TV,7,1340.7493260177775
POS-01388,2023-08-02,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,4,3292.077559773272
POS-01389,2023-08-30,Butwal-Chowk,Traffic Chowk E,Gaming-Console,7,2197.901132954257
POS-01390,2023-06-15,Biratnagar-Main,Hospital Rd,Drone-HD,4,360.6272899106571
POS-01391,2023-05-21,Biratnagar-Main,Hospital Rd,Drone-HD,7,3080.6587643533676
POS-01392,2023-08-25,Biratnagar-Main,Hospital Rd,Smart-Hub,1,1478.3478815033377
POS-01393,2023-02-06,Lalitpur-Patan,Pulchowk Rd,4K-TV,1,3921.2093905944635
POS-01394,2023-08-30,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,6,3524.596650304909
POS-01395,2023-08-23,Lalitpur-Patan,Pulchowk Rd,VR-Headset,2,3546.63095023688
POS-01396,2023-01-14,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,8,3703.2141534102952
POS-01397,2023-07-28,Pokhara-Lakeside,Baidam Street 6,4K-TV,3,3286.591691288164
POS-01398,2023-07-13,Lalitpur-Patan,Pulchowk Rd,Drone-HD,8,1319.1998496287936
POS-01399,2023-11-07,Butwal-Chowk,Traffic Chowk E,Smart-Hub,3,281.95716170728065
POS-01400,2023-10-21,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,2,2346.139412893461
POS-01401,2023-04-15,Lalitpur-Patan,Pulchowk Rd,Drone-HD,1,3611.3612418531
POS-01402,2023-12-15,Kathmandu-DurbarMarg,King's Way 101,4K-TV,9,3773.4462279064314
POS-01403,2023-05-28,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,2,2946.3024622438757
POS-01404,2023-03-22,Butwal-Chowk,Traffic Chowk E,Smart-Hub,5,1393.6114788886307
POS-01405,2023-05-24,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,8,815.4555047386195
POS-01406,2023-03-19,Kathmandu-DurbarMarg,King's Way 101,4K-TV,2,4496.035737652125
POS-01407,2023-10-04,Butwal-Chowk,Traffic Chowk E,4K-TV,6,4188.004800577083
POS-01408,2023-06-24,Lalitpur-Patan,Pulchowk Rd,Drone-HD,6,1050.3105687581904
POS-01409,2023-07-31,Pokhara-Lakeside,Baidam Street 6,4K-TV,2,4550.817133586997
POS-01410,2023-09-29,Biratnagar-Main,Hospital Rd,Drone-HD,4,1775.8753303482868
POS-01411,2023-05-21,Biratnagar-Main,Hospital Rd,VR-Headset,9,308.9849411806123
POS-01412,2023-07-30,Pokhara-Lakeside,Baidam Street 6,Drone-HD,6,1158.6771784872262
POS-01413,2023-10-10,Biratnagar-Main,Hospital Rd,Gaming-Console,4,2660.559135324241
POS-01414,2023-03-13,Biratnagar-Main,Hospital Rd,Drone-HD,4,3343.459437460628
POS-01415,2023-03-07,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,1,2977.065382736134
POS-01416,2023-04-22,Butwal-Chowk,Traffic Chowk E,Drone-HD,4,3527.35868230358
POS-01417,2023-08-18,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,3,3425.4379986129443
POS-01418,2023-09-10,Pokhara-Lakeside,Baidam Street 6,Drone-HD,8,2309.316250388232
POS-01419,2023-12-08,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,4,1594.3939071340155
POS-01420,2023-07-15,Butwal-Chowk,Traffic Chowk E,4K-TV,6,2668.8816164202617
POS-01421,2023-02-10,Lalitpur-Patan,Pulchowk Rd,VR-Headset,7,4485.158521050168
POS-01422,2023-12-08,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,9,1848.9147640518163
POS-01423,2023-08-20,Biratnagar-Main,Hospital Rd,Gaming-Console,2,3543.7129398731836
POS-01424,2023-12-22,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,4,1766.0144483147374
POS-01425,2023-10-05,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,7,1698.4018595962598
POS-01426,2023-06-26,Butwal-Chowk,Traffic Chowk E,Solar-Battery,6,3050.3398787752635
POS-01427,2023-12-05,Butwal-Chowk,Traffic Chowk E,Smart-Hub,4,4337.916486531526
POS-01428,2023-08-23,Butwal-Chowk,Traffic Chowk E,Solar-Battery,6,359.05112670401724
POS-01429,2023-08-12,Butwal-Chowk,Traffic Chowk E,Smart-Hub,2,4084.9728151126874
POS-01430,2023-02-24,Biratnagar-Main,Hospital Rd,Drone-HD,3,760.2034033954913
POS-01431,2023-09-16,Lalitpur-Patan,Pulchowk Rd,4K-TV,8,1910.042361589662
POS-01432,2023-04-16,Lalitpur-Patan,Pulchowk Rd,Drone-HD,7,3733.8569066679215
POS-01433,2023-12-14,Biratnagar-Main,Hospital Rd,Solar-Battery,9,3808.8616303629724
POS-01434,2023-11-15,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,6,4222.046093225913
POS-01435,2023-04-22,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,9,1762.7669424040803
POS-01436,2023-10-07,Butwal-Chowk,Traffic Chowk E,Smart-Hub,7,598.8796913004101
POS-01437,2023-12-22,Butwal-Chowk,Traffic Chowk E,Solar-Battery,5,3866.3196918632325
POS-01438,2023-02-02,Biratnagar-Main,Hospital Rd,Drone-HD,7,4638.345260599858
POS-01439,2023-05-23,Butwal-Chowk,Traffic Chowk E,VR-Headset,6,63.01745809354753
POS-01440,2023-06-24,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,3,1554.597822412303
POS-01441,2023-11-02,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,7,1888.3992231832183
POS-01442,2023-05-09,Lalitpur-Patan,Pulchowk Rd,4K-TV,4,4610.497178398797
POS-01443,2023-03-31,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,8,3402.146414017437
POS-01444,2023-04-29,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,4,3094.4345374229392
POS-01445,2023-05-21,Biratnagar-Main,Hospital Rd,Drone-HD,8,58.92527678099677
POS-01446,2023-02-12,Lalitpur-Patan,Pulchowk Rd,Drone-HD,3,4765.997080328679
POS-01447,2023-01-08,Lalitpur-Patan,Pulchowk Rd,Drone-HD,8,3936.170911088221
POS-01448,2023-03-14,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,9,70.30256072840717
POS-01449,2023-03-15,Lalitpur-Patan,Pulchowk Rd,Drone-HD,8,625.3860104334777
POS-01450,2023-11-19,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,3,3557.2728233270645
POS-01451,2023-07-06,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,1,2635.1485946218486
POS-01452,2023-01-24,Butwal-Chowk,Traffic Chowk E,Drone-HD,4,1425.7104714985044
POS-01453,2023-12-03,Lalitpur-Patan,Pulchowk Rd,Drone-HD,2,3012.6415490408363
POS-01454,2023-02-22,Lalitpur-Patan,Pulchowk Rd,4K-TV,4,4350.409875865026
POS-01455,2023-10-25,Biratnagar-Main,Hospital Rd,Smart-Hub,5,3669.11944148953
POS-01456,2023-02-23,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,1,4200.141829607697
POS-01457,2023-04-17,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,7,2583.3888373520126
POS-01458,2023-07-02,Pokhara-Lakeside,Baidam Street 6,Drone-HD,3,2320.6748884276585
POS-01459,2023-10-06,Butwal-Chowk,Traffic Chowk E,VR-Headset,6,1622.0068468709044
POS-01460,2023-03-17,Butwal-Chowk,Traffic Chowk E,Gaming-Console,9,732.7335219689237
POS-01461,2023-08-14,Pokhara-Lakeside,Baidam Street 6,Drone-HD,8,4455.866959460691
POS-01462,2023-08-30,Biratnagar-Main,Hospital Rd,VR-Headset,9,2386.732863074528
POS-01463,2023-09-08,Butwal-Chowk,Traffic Chowk E,4K-TV,7,3282.7773189360946
POS-01464,2023-06-07,Pokhara-Lakeside,Baidam Street 6,4K-TV,4,3733.8615858457156
POS-01465,2023-06-30,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,8,4414.526279273165
POS-01466,2023-08-10,Butwal-Chowk,Traffic Chowk E,VR-Headset,3,2634.067361176728
POS-01467,2023-09-28,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,3,3796.5284700800266
POS-01468,2023-11-10,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,7,4381.8380056335445
POS-01469,2023-07-17,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,4,3334.4063468314866
POS-01470,2023-02-18,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,3,3006.8652202982285
POS-01471,2023-05-08,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,2,149.04580446913212
POS-01472,2023-12-14,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,2,262.41621794391006
POS-01473,2023-07-04,Pokhara-Lakeside,Baidam Street 6,VR-Headset,9,2079.5676638586315
POS-01474,2023-10-21,Biratnagar-Main,Hospital Rd,Solar-Battery,9,4600.288787531483
POS-01475,2023-03-15,Kathmandu-DurbarMarg,King's Way 101,4K-TV,1,1502.5798143593356
POS-01476,2023-03-29,Biratnagar-Main,Hospital Rd,Solar-Battery,1,3960.321294771327
POS-01477,2023-02-08,Butwal-Chowk,Traffic Chowk E,4K-TV,4,941.2867498834898
POS-01478,2023-01-27,Butwal-Chowk,Traffic Chowk E,4K-TV,3,4339.522620343441
POS-01479,2023-12-19,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,2,1097.045787740679
POS-01480,2023-12-21,Kathmandu-DurbarMarg,King's Way 101,4K-TV,7,2684.796402105913
POS-01481,2023-03-16,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,3,2761.9254311108334
POS-01482,2023-07-19,Butwal-Chowk,Traffic Chowk E,Smart-Hub,2,2602.811890110277
POS-01483,2023-06-23,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,6,804.3711334389297
POS-01484,2023-12-20,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,9,3167.265175880593
POS-01485,2023-09-10,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,4,1871.423730355818
POS-01486,2023-06-27,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,2,2620.8736495233147
POS-01487,2023-01-04,Biratnagar-Main,Hospital Rd,Drone-HD,4,1894.0486671262518
POS-01488,2023-01-29,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,1,3464.8889603405146
POS-01489,2023-10-21,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,6,4426.017608639052
POS-01490,2023-02-17,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,6,4184.516835759788
POS-01491,2023-03-22,Butwal-Chowk,Traffic Chowk E,4K-TV,7,2800.8252355529344
POS-01492,2023-01-21,Lalitpur-Patan,Pulchowk Rd,VR-Headset,5,3831.004835940336
POS-01493,2023-07-17,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,4,3913.414432915159
POS-01494,2023-12-05,Lalitpur-Patan,Pulchowk Rd,4K-TV,6,2583.322777933176
POS-01495,2023-06-23,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,5,91.8789648762062
POS-01496,2023-01-22,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,2,2230.808987493244
POS-01497,2023-01-31,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,4,4537.677074657149
POS-01498,2023-03-08,Butwal-Chowk,Traffic Chowk E,4K-TV,6,3439.0330987292264
POS-01499,2023-10-01,Pokhara-Lakeside,Baidam Street 6,Drone-HD,7,2968.4780666618694
POS-01500,2023-10-31,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,8,4740.025228630615
POS-01501,2023-12-18,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,1,3601.0909958794
POS-01502,2023-08-03,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,9,3364.0607253932008
POS-01503,2023-03-10,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,7,4751.162049009521
POS-01504,2023-10-20,Biratnagar-Main,Hospital Rd,Drone-HD,8,4997.770430255606
POS-01505,2023-05-31,Kathmandu-DurbarMarg,King's Way 101,4K-TV,2,1517.466026199709
POS-01506,2023-09-03,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,6,2728.1257211541647
POS-01507,2023-03-15,Biratnagar-Main,Hospital Rd,Solar-Battery,9,3655.1227756641533
POS-01508,2023-02-16,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,7,4197.7258176732985
POS-01509,2023-06-26,Butwal-Chowk,Traffic Chowk E,VR-Headset,9,4584.717906748453
POS-01510,2023-02-26,Biratnagar-Main,Hospital Rd,Smart-Hub,1,3202.5450316638885
POS-01511,2023-12-02,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,6,-36.72459955645658
POS-01512,2023-06-21,Butwal-Chowk,Traffic Chowk E,Solar-Battery,8,2059.7946551978866
POS-01513,2023-01-03,Biratnagar-Main,Hospital Rd,VR-Headset,9,2762.388210738724
POS-01514,2023-05-04,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,2,3795.9450249835086
POS-01515,2023-11-29,Butwal-Chowk,Traffic Chowk E,Gaming-Console,4,4816.52716669394
POS-01516,2023-04-17,Biratnagar-Main,Hospital Rd,VR-Headset,9,369.1112306304333
POS-01517,2023-01-20,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,3,1736.778908329757
POS-01518,2023-06-19,Lalitpur-Patan,Pulchowk Rd,4K-TV,6,3872.88076764116
POS-01519,2023-07-27,Lalitpur-Patan,Pulchowk Rd,4K-TV,1,1445.161228992724
POS-01520,2023-05-23,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,4,2208.5986582228056
POS-01521,2023-04-29,Lalitpur-Patan,Pulchowk Rd,VR-Headset,2,3230.6334074631627
POS-01522,2023-04-17,Lalitpur-Patan,Pulchowk Rd,VR-Headset,1,2880.380061718018
POS-01523,2023-10-02,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,8,561.5937284076113
POS-01524,2023-11-25,Butwal-Chowk,Traffic Chowk E,Gaming-Console,9,2174.863446850379
POS-01525,2023-06-14,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,1,1160.6757235224875
POS-01526,2023-08-04,Butwal-Chowk,Traffic Chowk E,4K-TV,7,30.86355495771963
POS-01527,2023-09-29,Butwal-Chowk,Traffic Chowk E,VR-Headset,2,1791.6652767539458
POS-01528,2023-10-29,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,4,1156.5100724268698
POS-01529,2023-10-01,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,6,1068.7434516544906
POS-01530,2023-07-28,Butwal-Chowk,Traffic Chowk E,Gaming-Console,4,3817.720086451744
POS-01531,2023-04-01,Pokhara-Lakeside,Baidam Street 6,Drone-HD,7,2984.508461376927
POS-01532,2023-08-27,Pokhara-Lakeside,Baidam Street 6,4K-TV,4,4393.194365220898
POS-01533,2023-02-03,Pokhara-Lakeside,Baidam Street 6,4K-TV,8,104.3609843863122
POS-01534,2023-06-06,Biratnagar-Main,Hospital Rd,4K-TV,7,4877.927419303913
POS-01535,2023-09-19,Lalitpur-Patan,Pulchowk Rd,Drone-HD,2,2449.3525083035897
POS-01536,2023-07-20,Biratnagar-Main,Hospital Rd,4K-TV,8,1082.231892536441
POS-01537,2023-09-19,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,8,4666.00831858413
POS-01538,2023-03-25,Butwal-Chowk,Traffic Chowk E,Solar-Battery,4,4097.746890759249
POS-01539,2023-11-06,Lalitpur-Patan,Pulchowk Rd,4K-TV,3,4427.763670644078
POS-01540,2023-02-19,Kathmandu-DurbarMarg,King's Way 101,4K-TV,4,4955.202420270175
POS-01541,2023-12-11,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,5,240.99315318834374
POS-01542,2023-05-07,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,5,3575.2676004293153
POS-01543,2023-05-24,Biratnagar-Main,Hospital Rd,Solar-Battery,5,4603.952932447257
POS-01544,2023-01-15,Biratnagar-Main,Hospital Rd,Solar-Battery,8,60.53463976870168
POS-01545,2023-10-07,Pokhara-Lakeside,Baidam Street 6,4K-TV,4,4098.534124124048
POS-01546,2023-11-16,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,5,1199.9949264479733
POS-01547,2023-04-08,Biratnagar-Main,Hospital Rd,Drone-HD,8,4082.139133436347
POS-01548,2023-04-07,Biratnagar-Main,Hospital Rd,Smart-Hub,9,2489.201181244462
POS-01549,2023-07-08,Biratnagar-Main,Hospital Rd,VR-Headset,9,4414.140342841947
POS-01550,2023-07-17,Pokhara-Lakeside,Baidam Street 6,Drone-HD,9,1030.1185988146715
POS-01551,2023-02-25,Pokhara-Lakeside,Baidam Street 6,VR-Headset,9,142.2545908899989
POS-01552,2023-08-03,Pokhara-Lakeside,Baidam Street 6,VR-Headset,2,4472.000760833245
POS-01553,2023-03-19,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,4,4271.326211275487
POS-01554,2023-11-22,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,3,2147.0590669610997
POS-01555,2023-03-26,Biratnagar-Main,Hospital Rd,VR-Headset,5,3732.254942710802
POS-01556,2023-08-03,Biratnagar-Main,Hospital Rd,Gaming-Console,7,1886.0293052463376
POS-01557,2023-10-23,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,8,2705.5555667888643
POS-01558,2023-12-20,Lalitpur-Patan,Pulchowk Rd,Drone-HD,3,2835.5681560772427
POS-01559,2023-03-26,Butwal-Chowk,Traffic Chowk E,Gaming-Console,6,698.4946487593285
POS-01560,2023-05-15,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,1,968.6790445373465
POS-01561,2023-11-03,Biratnagar-Main,Hospital Rd,Drone-HD,3,2215.065164783385
POS-01562,2023-06-30,Butwal-Chowk,Traffic Chowk E,Drone-HD,5,4993.061680560053
POS-01563,2023-09-10,Pokhara-Lakeside,Baidam Street 6,VR-Headset,9,3750.162143533023
POS-01564,2023-10-10,Butwal-Chowk,Traffic Chowk E,Solar-Battery,7,3719.675340156057
POS-01565,2023-09-24,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,3,2797.882704752026
POS-01566,2023-07-21,Lalitpur-Patan,Pulchowk Rd,VR-Headset,4,4911.844234834868
POS-01567,2023-01-16,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,3,2034.4530948129127
